Kingdom;Phylum;Class;Subclass;Order;Family;Genus;Species;Common name; Gestation_days ;Lactation_days;Litter/Clutch size;Weaning_mass_g;Adult_mass_g;OrderC;FamilyC;Name;Female_adult_mass_g;Male_adult_mass_g;Maximum_longevity_y
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Damaliscus;lunatus;Common tsessebe;238; ;1; ;119000;CETARTIODACTYLA;BOVIDAE;Damaliscus_lunatus_BOVIDAE_CETARTIODACTYLA; ; ;23.6
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Damaliscus;pygargus;Bontebok (see comments;243;152;1.25;21189.56;84500;CETARTIODACTYLA;BOVIDAE;Damaliscus_pygargus_BOVIDAE_CETARTIODACTYLA; ; ;23.875
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Dorcatragus;megalotis;Beira; ; ;1; ;10918.12;CETARTIODACTYLA;BOVIDAE;Dorcatragus_megalotis_BOVIDAE_CETARTIODACTYLA; ; ;14
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Eudorcas;rufifrons;Red-fronted gazelle;172.365;102;1; ;25000;CETARTIODACTYLA;BOVIDAE;Eudorcas_rufifrons_BOVIDAE_CETARTIODACTYLA; ; ;20
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Eudorcas;rufina;Red gazelle;175.0035; ;1; ;27000;CETARTIODACTYLA;BOVIDAE;Eudorcas_rufina_BOVIDAE_CETARTIODACTYLA; ; ;14.5
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Eudorcas;thomsonii;Thomson's gazelle;170.74596;101.9803;1; ;23197.67;CETARTIODACTYLA;BOVIDAE;Eudorcas_thomsonii_BOVIDAE_CETARTIODACTYLA; ; ;20
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Gazella;arabica;Arabian gazelle;169.43796;121.744;1.5; ;24124.67;CETARTIODACTYLA;BOVIDAE;Gazella_arabica_BOVIDAE_CETARTIODACTYLA; ; ;20.8
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Gazella;bennettii;Indian gazelle;172;88;1.22;5505;22278.415;CETARTIODACTYLA;BOVIDAE;Gazella_bennettii_BOVIDAE_CETARTIODACTYLA; ;15620;23.7
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Gazella;cuvieri;Cuvier's gazelle;170.87298; ;1.23; ;20348.835;CETARTIODACTYLA;BOVIDAE;Gazella_cuvieri_BOVIDAE_CETARTIODACTYLA; ; ;17.9
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Gazella;dorcas;Dorcas gazelle;156;117.9395;1.22;5505;47386.47;CETARTIODACTYLA;BOVIDAE;Gazella_dorcas_BOVIDAE_CETARTIODACTYLA; ;15620;23.7
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Gazella;gazella;Mountain gazelle;169.43796;121.744;1.475; ;35318.235;CETARTIODACTYLA;BOVIDAE;Gazella_gazella_BOVIDAE_CETARTIODACTYLA; ; ;20.8
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Gazella;leptoceros;Slender-horned gazelle;167.29; ;1; ;24645.75;CETARTIODACTYLA;BOVIDAE;Gazella_leptoceros_BOVIDAE_CETARTIODACTYLA; ; ;14.6
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Gazella;saudiya;Saudi gazelle;156;117.9395;1.22;5505;32185.735;CETARTIODACTYLA;BOVIDAE;Gazella_saudiya_BOVIDAE_CETARTIODACTYLA; ;15620;23.7
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Gazella;spekei;Speke's gazelle;187.90764; ;1; ;20000;CETARTIODACTYLA;BOVIDAE;Gazella_spekei_BOVIDAE_CETARTIODACTYLA; ; ;14.80833333
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Gazella;subgutturosa;Goitered gazelle;169.22066;106.263;1.39;13500;37740.685;CETARTIODACTYLA;BOVIDAE;Gazella_subgutturosa_BOVIDAE_CETARTIODACTYLA; ; ;20
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Hemitragus;hylocrius;Nilgiri tahr;187.79012;152;1.3; ;74593.205;CETARTIODACTYLA;BOVIDAE;Hemitragus_hylocrius_BOVIDAE_CETARTIODACTYLA; ; ;17.3
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Hemitragus;jayakari;Arabian tahr;164.31; ;1; ;22210.18;CETARTIODACTYLA;BOVIDAE;Hemitragus_jayakari_BOVIDAE_CETARTIODACTYLA; ; ;15.55
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Hemitragus;jemlahicus;Himalayan tahr;183;151.13346;1.005; ;35200;CETARTIODACTYLA;BOVIDAE;Hemitragus_jemlahicus_BOVIDAE_CETARTIODACTYLA; ;76000;21.8
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Hippotragus;equinus;Roan antelope;283.83176;182.808;1; ;233500;CETARTIODACTYLA;BOVIDAE;Hippotragus_equinus_BOVIDAE_CETARTIODACTYLA; ; ;25.9
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Hippotragus;leucophaeus;Blaaubok;283.83176;182.808;1; ;225000;CETARTIODACTYLA;BOVIDAE;Hippotragus_leucophaeus_BOVIDAE_CETARTIODACTYLA; ; ;25.9
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Hippotragus;niger;Sable antelope;271;213;1; ;225000;CETARTIODACTYLA;BOVIDAE;Hippotragus_niger_BOVIDAE_CETARTIODACTYLA; ; ;22.25
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Kobus;ellipsiprymnus;Waterbuck;270;213;1.05; ;175333;CETARTIODACTYLA;BOVIDAE;Kobus_ellipsiprymnus_BOVIDAE_CETARTIODACTYLA; ;202500;30.35833333
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Kobus;kob;Kob;254.76;189;1;31600;92517.605;CETARTIODACTYLA;BOVIDAE;Kobus_kob_BOVIDAE_CETARTIODACTYLA; ;146000;21.92
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Kobus;leche;Lechwe;229.4;137;1; ;91722.52;CETARTIODACTYLA;BOVIDAE;Kobus_leche_BOVIDAE_CETARTIODACTYLA; ;109000;25.4
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Kobus;megaceros;Nile lechwe;235; ;1; ;87902.965;CETARTIODACTYLA;BOVIDAE;Kobus_megaceros_BOVIDAE_CETARTIODACTYLA; ; ;21.1
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Kobus;vardonii;Puku;255.05368;191.74302;1;31600;75748.965;CETARTIODACTYLA;BOVIDAE;Kobus_vardonii_BOVIDAE_CETARTIODACTYLA; ;146000;21.92
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Litocranius;walleri;Gerenuk;204.15;241;1; ;41333.33;CETARTIODACTYLA;BOVIDAE;Litocranius_walleri_BOVIDAE_CETARTIODACTYLA; ; ;17.3
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Madoqua;guentheri;Guenther's dikdik;177.74624;83.699;1;2825.5;4550;CETARTIODACTYLA;BOVIDAE;Madoqua_guentheri_BOVIDAE_CETARTIODACTYLA; ; ;17.5
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Madoqua;kirkii;Kirk's dikdik;172;71;1;1780;4833.4;CETARTIODACTYLA;BOVIDAE;Madoqua_kirkii_BOVIDAE_CETARTIODACTYLA; ; ;17.3
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Madoqua;piacentinii;Piacentini's dikdik; ;43.822;1; ;3250;CETARTIODACTYLA;BOVIDAE;Madoqua_piacentinii_BOVIDAE_CETARTIODACTYLA; ; ;14
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Madoqua;saltiana;Salt's dikdik; ;43.822;1; ;3337.235;CETARTIODACTYLA;BOVIDAE;Madoqua_saltiana_BOVIDAE_CETARTIODACTYLA; ; ;14
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Naemorhedus;baileyi;Red goral;213.955;59.27;1; ;28829.98;CETARTIODACTYLA;BOVIDAE;Naemorhedus_baileyi_BOVIDAE_CETARTIODACTYLA; ; ;19.21666667
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Naemorhedus;caudatus;Long-tailed goral;215;59.27;1; ;27666.67;CETARTIODACTYLA;BOVIDAE;Naemorhedus_caudatus_BOVIDAE_CETARTIODACTYLA; ; ;20.3
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Naemorhedus;goral;Himalayan goral;215;59.27;1; ;28796.51;CETARTIODACTYLA;BOVIDAE;Naemorhedus_goral_BOVIDAE_CETARTIODACTYLA; ; ;17.6
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Naemorhedus;griseus;Chinese goral;215;59.27;1; ;27666.67;CETARTIODACTYLA;BOVIDAE;Naemorhedus_griseus_BOVIDAE_CETARTIODACTYLA; ; ;20.3
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Nanger;dama;Dama gazelle;208; ;1; ;73000;CETARTIODACTYLA;BOVIDAE;Nanger_dama_BOVIDAE_CETARTIODACTYLA; ; ;19.3
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Nanger;granti;Grant's gazelle;196; ;1; ;61232.23;CETARTIODACTYLA;BOVIDAE;Nanger_granti_BOVIDAE_CETARTIODACTYLA; ; ;19.7
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Nanger;soemmerringii;Soemmerring's gazelle;192.53; ;1; ;41582.93;CETARTIODACTYLA;BOVIDAE;Nanger_soemmerringii_BOVIDAE_CETARTIODACTYLA; ; ;15.5
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Neotragus;batesi;Bates's dwarf antelope;181.928; ;1; ;2733.725;CETARTIODACTYLA;BOVIDAE;Neotragus_batesi_BOVIDAE_CETARTIODACTYLA; ; ;14
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Neotragus;moschatus;Suni;180; ;1; ;6500;CETARTIODACTYLA;BOVIDAE;Neotragus_moschatus_BOVIDAE_CETARTIODACTYLA; ; ;14
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Neotragus;pygmaeus;Royal antelope;188; ;1; ;4200;CETARTIODACTYLA;BOVIDAE;Neotragus_pygmaeus_BOVIDAE_CETARTIODACTYLA; ; ;15.9
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Oreamnos;americanus;Mountain goat;182.62;103.43;1.32; ;77227.7;CETARTIODACTYLA;BOVIDAE;Oreamnos_americanus_BOVIDAE_CETARTIODACTYLA; ; ;20.8
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Oreotragus;oreotragus;Klipspringer;206.66044;136.962;1; ;13000;CETARTIODACTYLA;BOVIDAE;Oreotragus_oreotragus_BOVIDAE_CETARTIODACTYLA; ; ;25.9
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Oryx;beisa;Beisa;168;60;1; ;103750;CETARTIODACTYLA;BOVIDAE;Oryx_beisa_BOVIDAE_CETARTIODACTYLA; ; ;23.9
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Oryx;dammah;Scimitar-horned oryx;247;60;1; ;177500;CETARTIODACTYLA;BOVIDAE;Oryx_dammah_BOVIDAE_CETARTIODACTYLA; ; ;27.5
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Oryx;gazella;Gemsbok;168;60;1; ;37500;CETARTIODACTYLA;BOVIDAE;Oryx_gazella_BOVIDAE_CETARTIODACTYLA; ; ;23.9
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Oryx;leucoryx;Arabian oryx;243;62.41434;1; ;121350;CETARTIODACTYLA;BOVIDAE;Oryx_leucoryx_BOVIDAE_CETARTIODACTYLA; ; ;23.9
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Ourebia;ourebi;Oribi;210.5;136.962;1; ;17186.09;CETARTIODACTYLA;BOVIDAE;Ourebia_ourebi_BOVIDAE_CETARTIODACTYLA; ; ;15.9
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Ovibos;moschatus;Muskox;258;213;1.01;62467.44;312500;CETARTIODACTYLA;BOVIDAE;Ovibos_moschatus_BOVIDAE_CETARTIODACTYLA; ; ;27.4
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Ovis;ammon;Argali;170;135;1.2; ;160000;CETARTIODACTYLA;BOVIDAE;Ovis_ammon_BOVIDAE_CETARTIODACTYLA; ; ;16.8
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Ovis;aries;Red sheep;158.89436;182;1.22;17500;110000;CETARTIODACTYLA;BOVIDAE;Ovis_aries_BOVIDAE_CETARTIODACTYLA; ;35000;22.8
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Ovis;canadensis;Bighorn sheep;180;152;1.03;28000;69125;CETARTIODACTYLA;BOVIDAE;Ovis_canadensis_BOVIDAE_CETARTIODACTYLA; ;119000;24
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Ovis;dalli;Dall's sheep;175.245;131.78788;1.06;28000;70194.13;CETARTIODACTYLA;BOVIDAE;Ovis_dalli_BOVIDAE_CETARTIODACTYLA; ;119000;24
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Ovis;nivicola;Snow sheep;180;152;1;28000;69125;CETARTIODACTYLA;BOVIDAE;Ovis_nivicola_BOVIDAE_CETARTIODACTYLA; ;119000;24
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Pantholops;hodgsonii;Chiru;212.981; ;1; ;30116.56;CETARTIODACTYLA;BOVIDAE;Pantholops_hodgsonii_BOVIDAE_CETARTIODACTYLA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Pelea;capreolus;Vaal rhebok;262.8916; ;1; ;23865.665;CETARTIODACTYLA;BOVIDAE;Pelea_capreolus_BOVIDAE_CETARTIODACTYLA; ; ;12.33333333
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Philantomba;maxwellii;Maxwell's duiker;193;60.872;1; ;6250;CETARTIODACTYLA;BOVIDAE;Philantomba_maxwellii_BOVIDAE_CETARTIODACTYLA; ; ;18.3
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Philantomba;monticola;Blue duiker;195.70348;27.28;1; ;4896.05;CETARTIODACTYLA;BOVIDAE;Philantomba_monticola_BOVIDAE_CETARTIODACTYLA; ; ;15.9
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Procapra;gutturosa;Mongolian gazelle;189.94;38.97;1.33; ;28274.27;CETARTIODACTYLA;BOVIDAE;Procapra_gutturosa_BOVIDAE_CETARTIODACTYLA; ; ;12.05833333
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Procapra;picticaudata;Tibetan gazelle;175.03; ;1; ;23197.67;CETARTIODACTYLA;BOVIDAE;Procapra_picticaudata_BOVIDAE_CETARTIODACTYLA; ; ;5.6
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Procapra;przewalskii;Przewalski's gazelle;175.03; ;1; ;25348.83;CETARTIODACTYLA;BOVIDAE;Procapra_przewalskii_BOVIDAE_CETARTIODACTYLA; ; ;5.6
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Pseudois;nayaur;Bharal;159.74;182.308;1.5; ;52334.57;CETARTIODACTYLA;BOVIDAE;Pseudois_nayaur_BOVIDAE_CETARTIODACTYLA; ; ;24
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Pseudois;schaeferi;Dwarf bharal;159.74;182.308;1.5; ;49500.62;CETARTIODACTYLA;BOVIDAE;Pseudois_schaeferi_BOVIDAE_CETARTIODACTYLA; ; ;24
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Pseudoryx;nghetinhensis;Siola; ; ; ; ;97842.2;CETARTIODACTYLA;BOVIDAE;Pseudoryx_nghetinhensis_BOVIDAE_CETARTIODACTYLA; ; ;
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Raphicerus;campestris;Steenbok;198.74708;91;1; ;11333.33;CETARTIODACTYLA;BOVIDAE;Raphicerus_campestris_BOVIDAE_CETARTIODACTYLA; ; ;14
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Raphicerus;melanotis;Cape grysbok; ; ; ; ;10503.14;CETARTIODACTYLA;BOVIDAE;Raphicerus_melanotis_BOVIDAE_CETARTIODACTYLA; ; ;14
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Raphicerus;sharpei;Sharpe's grysbok;212.91; ;1; ;9396.9;CETARTIODACTYLA;BOVIDAE;Raphicerus_sharpei_BOVIDAE_CETARTIODACTYLA; ; ;14
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Redunca;arundinum;Southern reedbuck;222.79152; ;1; ;58000;CETARTIODACTYLA;BOVIDAE;Redunca_arundinum_BOVIDAE_CETARTIODACTYLA; ; ;16.8
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Redunca;fulvorufula;Mountain reedbuck;222.99;82.12;1;8635.5;30000;CETARTIODACTYLA;BOVIDAE;Redunca_fulvorufula_BOVIDAE_CETARTIODACTYLA; ; ;15.88333333
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Redunca;redunca;Common reedbuck;228.195; ;1; ;41644.475;CETARTIODACTYLA;BOVIDAE;Redunca_redunca_BOVIDAE_CETARTIODACTYLA; ; ;18
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Rupicapra;pyrenaica;Pyrenean chamois;149.72094;76.02;1; ;31633.175;CETARTIODACTYLA;BOVIDAE;Rupicapra_pyrenaica_BOVIDAE_CETARTIODACTYLA; ; ;22
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Rupicapra;rupicapra;Alpine chamois;149.72094;76.02;1; ;35383.175;CETARTIODACTYLA;BOVIDAE;Rupicapra_rupicapra_BOVIDAE_CETARTIODACTYLA; ; ;22
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Saiga;borealis;Mongolian saiga;149.42192;86.25656;1.575;14500;37992.005;CETARTIODACTYLA;BOVIDAE;Saiga_borealis_BOVIDAE_CETARTIODACTYLA; ; ;12
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Saiga;tatarica;Steppe saiga;149.42192;86.25656;1.575;14500;37992.005;CETARTIODACTYLA;BOVIDAE;Saiga_tatarica_BOVIDAE_CETARTIODACTYLA; ; ;12
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Sylvicapra;grimmia;Bush duiker;165;125.915;1;4955.54;18500;CETARTIODACTYLA;BOVIDAE;Sylvicapra_grimmia_BOVIDAE_CETARTIODACTYLA; ; ;15.4
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Syncerus;caffer;African buffalo;333.35454;289;1.08;166000;646332.99;CETARTIODACTYLA;BOVIDAE;Syncerus_caffer_BOVIDAE_CETARTIODACTYLA; ; ;29.8
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Taurotragus;derbianus;Derby eland;264;182;1;96495.55;562592.69;CETARTIODACTYLA;BOVIDAE;Taurotragus_derbianus_BOVIDAE_CETARTIODACTYLA;392500;550000;26.1
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Taurotragus;oryx;Common eland;271;182;1;96495.55;291250;CETARTIODACTYLA;BOVIDAE;Taurotragus_oryx_BOVIDAE_CETARTIODACTYLA; ; ;26.1
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Tetracerus;quadricornis;Four-horned antelope;217.70012; ;1.585; ;19000;CETARTIODACTYLA;BOVIDAE;Tetracerus_quadricornis_BOVIDAE_CETARTIODACTYLA; ; ;17.4
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Tragelaphus;angasii;Nyala;224;213;1; ;100666.67;CETARTIODACTYLA;BOVIDAE;Tragelaphus_angasii_BOVIDAE_CETARTIODACTYLA; ; ;18.5
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Tragelaphus;buxtoni;Mountain nyala;258.74;182.64;1; ;216500.375;CETARTIODACTYLA;BOVIDAE;Tragelaphus_buxtoni_BOVIDAE_CETARTIODACTYLA; ; ;20
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Tragelaphus;eurycerus;Bongo;288; ;1; ;270998.37;CETARTIODACTYLA;BOVIDAE;Tragelaphus_eurycerus_BOVIDAE_CETARTIODACTYLA; ; ;21.9
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Tragelaphus;imberbis;Lesser kudu;235;274;1; ;82500;CETARTIODACTYLA;BOVIDAE;Tragelaphus_imberbis_BOVIDAE_CETARTIODACTYLA; ; ;19.8
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Tragelaphus;scriptus;Bushbuck;187.79012; ;1; ;43250.39;CETARTIODACTYLA;BOVIDAE;Tragelaphus_scriptus_BOVIDAE_CETARTIODACTYLA; ; ;15.3
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Tragelaphus;spekii;Sitatunga;242; ;1; ;87500;CETARTIODACTYLA;BOVIDAE;Tragelaphus_spekii_BOVIDAE_CETARTIODACTYLA; ; ;22.6
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Bovidae;Tragelaphus;strepsiceros;Greater kudu;225.5363175;182.808;1; ;206056.41;CETARTIODACTYLA;BOVIDAE;Tragelaphus_strepsiceros_BOVIDAE_CETARTIODACTYLA; ;248000;23.5
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Camelidae;Camelus;bactrianus;Bactrian camel;396.495;319.289;1; ;475000;CETARTIODACTYLA;CAMELIDAE;Camelus_bactrianus_CAMELIDAE_CETARTIODACTYLA; ; ;40
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Camelidae;Camelus;dromedarius;One-humped camel;395.755;472.63934;1;253484;434000;CETARTIODACTYLA;CAMELIDAE;Camelus_dromedarius_CAMELIDAE_CETARTIODACTYLA; ; ;40
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Camelidae;Lama;glama;Guanaco;337.55018;213.026;1;29000;112500;CETARTIODACTYLA;CAMELIDAE;Lama_glama_CAMELIDAE_CETARTIODACTYLA; ; ;61.46666667
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Camelidae;Vicugna;vicugna;Vicugna;345.45;213.052;1; ;50000;CETARTIODACTYLA;CAMELIDAE;Vicugna_vicugna_CAMELIDAE_CETARTIODACTYLA; ; ;61.46666667
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Cervidae;Alces;alces;Eurasian elk;241.9721625;104.015;1.29;90250;351000;CETARTIODACTYLA;CERVIDAE;Alces_alces_CERVIDAE_CETARTIODACTYLA; ;789000;27
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Cervidae;Alces;americanus;Moose;241.978125;108.03;1.27;94000;368500;CETARTIODACTYLA;CERVIDAE;Alces_americanus_CERVIDAE_CETARTIODACTYLA; ;789000;27
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Cervidae;Axis;axis;Chital;226.745;121.872;1.03; ;45500;CETARTIODACTYLA;CERVIDAE;Axis_axis_CERVIDAE_CETARTIODACTYLA; ; ;20.8
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Cervidae;Axis;calamianensis;Calamian deer;225.3741;182.308;1.005; ;39812.6;CETARTIODACTYLA;CERVIDAE;Axis_calamianensis_CERVIDAE_CETARTIODACTYLA; ; ;22.9
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Cervidae;Axis;kuhlii;Bawean deer;227.1191;182.308;1.005; ;43000;CETARTIODACTYLA;CERVIDAE;Axis_kuhlii_CERVIDAE_CETARTIODACTYLA; ; ;22.9
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Cervidae;Axis;porcinus;Hog deer;226.7482;182.308;1; ;37448.29;CETARTIODACTYLA;CERVIDAE;Axis_porcinus_CERVIDAE_CETARTIODACTYLA; ; ;22.9
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Cervidae;Blastocerus;dichotomus;Marsh deer;270.57604; ;1; ;102500;CETARTIODACTYLA;CERVIDAE;Blastocerus_dichotomus_CERVIDAE_CETARTIODACTYLA; ; ;13.7
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Cervidae;Capreolus;capreolus;European roe;153;89;1.785;8692.5;21666.685;CETARTIODACTYLA;CERVIDAE;Capreolus_capreolus_CERVIDAE_CETARTIODACTYLA; ;20500;17.5
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Cervidae;Capreolus;pygargus;Siberian roe;196;91.64;1.895;8692.5;21666.7;CETARTIODACTYLA;CERVIDAE;Capreolus_pygargus_CERVIDAE_CETARTIODACTYLA; ;20500;17.5
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Cervidae;Cervus;elaphus;Red deer (see comments;244.40108;156;1.035;46900;160166.665;CETARTIODACTYLA;CERVIDAE;Cervus_elaphus_CERVIDAE_CETARTIODACTYLA; ;122000;31.5
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Cervidae;Cervus;nippon;Sika;223.66;172.57212;1;28590;52999.99;CETARTIODACTYLA;CERVIDAE;Cervus_nippon_CERVIDAE_CETARTIODACTYLA; ; ;26.3
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Cervidae;Dama;dama;Fallow deer;233;182.92036;1.07;22570;63612.305;CETARTIODACTYLA;CERVIDAE;Dama_dama_CERVIDAE_CETARTIODACTYLA; ;63700;25
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Cervidae;Elaphodus;cephalophus;Tufted deer;181.24; ;1; ;33500;CETARTIODACTYLA;CERVIDAE;Elaphodus_cephalophus_CERVIDAE_CETARTIODACTYLA; ; ;22.7
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Cervidae;Elaphurus;davidianus;Pere david's deer;286.4534375;167;1.11; ;165989.17;CETARTIODACTYLA;CERVIDAE;Elaphurus_davidianus_CERVIDAE_CETARTIODACTYLA; ;214000;27.5
Animalia;Chordata;Mammalia;Eutheria;Cetartiodactyla;Cervidae;Hippocamelus;antisensis;Taruca;239.604; ;1; ;68599.675;CETARTIODACTYLA;CERVIDAE;Hippocamelus_antisensis_CERVIDAE_CETARTIODACTYLA; ; ;10.6
